time_key,time_clean,open,high,low,close,volume
2025-09-09 04:00:00,2025-09-09 04:00,93.116285997,93.116285997,93.116285997,93.116285997,243.0
2025-09-09 05:00:00,2025-09-09 05:00,93.116285997,93.116285997,93.116285997,93.116285997,52.0
2025-09-09 06:00:00,2025-09-09 06:00,93.116285997,93.116285997,93.116285997,93.116285997,1300.0
2025-09-09 07:00:00,2025-09-09 07:00,93.116285997,93.3059322,93.116285997,93.285969442,2352.0
2025-09-09 08:00:00,2025-09-09 08:00,93.285969442,93.315913579,93.116285997,93.315913579,2263.0
2025-09-09 09:00:00,2025-09-09 09:00,93.315913579,93.664563153,92.527384627,93.325894959,484892.0
2025-09-09 10:00:00,2025-09-09 10:00,93.332283041,94.46377218,93.315913579,94.408874595,891694.0
2025-09-09 11:00:00,2025-09-09 11:00,94.408874595,95.05267355,94.334014252,95.017738723,1200747.0
2025-09-09 12:00:00,2025-09-09 12:00,95.022729412,95.187422168,94.667492129,94.912934242,608411.0
2025-09-09 13:00:00,2025-09-09 13:00,94.952859758,95.062654929,94.393902526,94.443809422,326456.0
2025-09-09 14:00:00,2025-09-09 14:00,94.441214264,94.658409074,94.204256323,94.264144598,514514.0
2025-09-09 15:00:00,2025-09-09 15:00,94.224219081,94.533641834,94.014610119,94.274125977,832294.0
2025-09-09 16:00:00,2025-09-09 16:00,94.284107356,96.360234217,94.12440529,95.841202502,1379390.0
2025-09-09 17:00:00,2025-09-09 17:00,95.841202502,96.218598447,95.771332848,95.771332848,719076.0
2025-09-09 18:00:00,2025-09-09 18:00,95.771332848,95.771332848,95.362096303,95.362096303,227236.0
2025-09-09 19:00:00,2025-09-09 19:00,95.362096303,96.200532151,95.362096303,96.200532151,3290.0
2025-09-09 20:00:00,2025-09-09 20:00,96.200532151,96.260420426,96.200532151,96.260420426,820.0
2025-09-10 04:00:00,2025-09-10 04:00,94.363958389,95.821239744,94.363958389,95.811258364,4802.0
2025-09-10 05:00:00,2025-09-10 05:00,95.811258364,95.811258364,95.811258364,95.811258364,193.0
2025-09-10 06:00:00,2025-09-10 06:00,95.811258364,95.811258364,95.461910094,95.461910094,947.0
2025-09-10 07:00:00,2025-09-10 07:00,95.461910094,95.461910094,95.352114924,95.451928715,1908.0
2025-09-10 08:00:00,2025-09-10 08:00,95.451928715,96.310327321,95.451928715,96.250439047,251258.0
2025-09-10 09:00:00,2025-09-10 09:00,96.250439047,96.519936283,94.187687233,94.378930458,620718.0
2025-09-10 10:00:00,2025-09-10 10:00,94.383921147,96.000904568,94.35397701,95.611630782,1127992.0
2025-09-10 11:00:00,2025-09-10 11:00,95.611630782,95.671519056,94.704323418,94.753232176,781463.0
2025-09-10 12:00:00,2025-09-10 12:00,94.758222865,94.833083209,94.064217573,94.084479773,1186155.0
2025-09-10 13:00:00,2025-09-10 13:00,94.094461152,94.501202352,94.064517015,94.373939768,545159.0
2025-09-10 14:00:00,2025-09-10 14:00,94.368949079,94.413865285,93.745112882,94.294088735,998813.0
2025-09-10 15:00:00,2025-09-10 15:00,94.274125977,95.072636308,94.194274944,94.907943552,1062031.0
2025-09-10 16:00:00,2025-09-10 16:00,94.902952863,95.312189407,94.431133071,94.431133071,1739124.0
2025-09-10 17:00:00,2025-09-10 17:00,94.431133071,94.843064588,94.431133071,94.843064588,76967.0
2025-09-10 18:00:00,2025-09-10 18:00,94.843064588,94.843064588,94.793157692,94.793157692,525.0
2025-09-10 19:00:00,2025-09-10 19:00,94.793157692,94.82310183,94.793157692,94.82310183,370.0
2025-09-10 20:00:00,2025-09-10 20:00,94.82310183,94.82310183,94.82310183,94.82310183,12.0
2025-09-11 04:00:00,2025-09-11 04:00,94.843064588,95.322170787,94.843064588,95.212375616,1040.0
2025-09-11 05:00:00,2025-09-11 05:00,95.212375616,95.212375616,95.212375616,95.212375616,101.0
