time_key,open,high,low,close,volume,turnover,code,name
2025-09-10 18:00:00,113803.84517,113993.18751,113746.80985,113820.26143,0.002,227.602,CC.BTCUSD,BTC/USD
2025-09-10 19:00:00,113821.23559,113912.27,113821.23559,113885.91589,0.0,0.0,CC.BTCUSD,BTC/USD
2025-09-10 20:00:00,113901.57,113936.0,113708.65541,113908.59635,0.197,22642.577,CC.BTCUSD,BTC/USD
2025-09-10 21:00:00,113909.2,114182.84963,113862.89967,113915.1,0.178,20497.835000000003,CC.BTCUSD,BTC/USD
2025-09-10 22:00:00,113916.4,113971.0,113760.12999,113863.39,2.331,265763.201,CC.BTCUSD,BTC/USD
2025-09-10 23:00:00,113859.79,114316.25673,113859.79,114302.46,0.033,3791.779,CC.BTCUSD,BTC/USD
2025-09-11 00:00:00,114296.92,114447.90557,114106.88,114137.56077,0.114,13188.455,CC.BTCUSD,BTC/USD
2025-09-11 01:00:00,114139.49064,114342.41825,114000.00001,114293.53331,0.262,29976.6,CC.BTCUSD,BTC/USD
2025-09-11 02:00:00,114293.53331,114449.99999,114105.48418,114429.64924,0.005,570.878,CC.BTCUSD,BTC/USD
2025-09-11 03:00:00,114422.78198,114422.78198,114011.90258,114106.177,0.134,15567.189,CC.BTCUSD,BTC/USD
2025-09-11 04:00:00,114109.67231,114210.93801,114005.18818,114072.89604,1.0899999999999999,124443.12000000001,CC.BTCUSD,BTC/USD
2025-09-11 05:00:00,114072.89604,114095.31707,113818.20876,113886.6,0.252,28856.816,CC.BTCUSD,BTC/USD
2025-09-11 06:00:00,113885.4,114127.53604,113878.6,114082.17,0.08600000000000001,9989.95,CC.BTCUSD,BTC/USD
2025-09-11 07:00:00,114090.677,114134.47292,113949.01,114001.40201,1.002,114539.682,CC.BTCUSD,BTC/USD
2025-09-11 08:00:00,114001.5,114499.99999,113533.02102,114081.9,4.596,525476.691,CC.BTCUSD,BTC/USD
2025-09-11 09:00:00,114091.1,114231.51904,113457.41303,114200.82,1.6420000000000001,187027.336,CC.BTCUSD,BTC/USD
2025-09-11 10:00:00,114205.89973,114724.99999,113962.93,114426.17,1.104,126379.09400000001,CC.BTCUSD,BTC/USD
2025-09-11 11:00:00,114421.94,114711.8,114038.5,114151.5,0.01,1313.0729999999999,CC.BTCUSD,BTC/USD
2025-09-11 12:00:00,114152.97592,114576.99999,114130.5,114479.4,1.641,188075.627,CC.BTCUSD,BTC/USD
2025-09-11 13:00:00,114480.00328,114599.99999,114375.7455,114555.53218,2.871,328747.053,CC.BTCUSD,BTC/USD
2025-09-11 14:00:00,114555.53218,114636.47707,114149.7196,114246.62019,0.35000000000000003,40246.64,CC.BTCUSD,BTC/USD
2025-09-11 15:00:00,114256.84524,114477.00825,114218.40164,114446.45105,0.0,0.0,CC.BTCUSD,BTC/USD
2025-09-11 16:00:00,114446.36413,114548.25403,114289.35297,114407.67836,5.0009999999999994,571884.317,CC.BTCUSD,BTC/USD
2025-09-11 17:00:00,114408.91185,114539.8597,114408.91185,114506.34975,0.003,343.486,CC.BTCUSD,BTC/USD
2025-09-11 18:00:00,114506.88521,115269.07999,114467.72935,115257.08996,5.153,592688.2940000001,CC.BTCUSD,BTC/USD
2025-09-11 19:00:00,115251.34875,115251.34875,115132.67862,115132.67862,0.0,0.0,CC.BTCUSD,BTC/USD
2025-09-11 20:00:00,115483.58,116337.98,115472.76653,116022.35067,3.615,418751.567,CC.BTCUSD,BTC/USD
2025-09-11 21:00:00,116040.30549,116119.2,115543.16313,115544.77539,0.5419999999999999,63051.534999999996,CC.BTCUSD,BTC/USD
2025-09-11 22:00:00,115543.17,115684.80606,115316.90892,115335.55897,0.051000000000000004,6121.456,CC.BTCUSD,BTC/USD
2025-09-11 23:00:00,115324.02,115454.68284,115112.77,115262.6,0.93,107248.07900000001,CC.BTCUSD,BTC/USD
2025-09-12 00:00:00,115260.42719,115541.48454,115143.39028,115446.81331,0.025,2962.928,CC.BTCUSD,BTC/USD
2025-09-12 01:00:00,115447.45559,115693.76319,115373.7139,115655.33162,0.105,12249.299,CC.BTCUSD,BTC/USD
2025-09-12 02:00:00,115658.79882,115699.00117,115291.6,115340.5736,1.0899999999999999,126059.967,CC.BTCUSD,BTC/USD
2025-09-12 03:00:00,115340.87351,115429.54712,115200.0,115219.09493,0.226,26112.882,CC.BTCUSD,BTC/USD
2025-09-12 04:00:00,115209.27661,115290.74604,115001.00001,115087.43794,0.658,75954.066,CC.BTCUSD,BTC/USD
2025-09-12 05:00:00,115082.33568,115155.14195,114916.2,114990.00001,0.252,29277.068,CC.BTCUSD,BTC/USD
2025-09-12 06:00:00,114997.27013,115111.46242,114997.27013,115005.64,0.016,1875.315,CC.BTCUSD,BTC/USD
2025-09-12 07:00:00,115000.76,115180.69387,114950.15443,114954.82107,1.537,176963.434,CC.BTCUSD,BTC/USD
2025-09-12 08:00:00,114946.01763,115196.5,114800.00001,115196.5,0.7090000000000001,81901.45199999999,CC.BTCUSD,BTC/USD
2025-09-12 09:00:00,115197.7,115197.7,114861.81797,115119.64153,3.0629999999999997,352667.625,CC.BTCUSD,BTC/USD
2025-09-12 10:00:00,115124.8,115515.0,114928.00001,115135.0,2.431,280958.50399999996,CC.BTCUSD,BTC/USD
2025-09-12 11:00:00,115138.5,115325.2,114980.4,115177.9,1.353,156162.829,CC.BTCUSD,BTC/USD
2025-09-12 12:00:00,115179.7,115501.0,115071.74465,115463.63247,0.178,20884.388,CC.BTCUSD,BTC/USD
2025-09-12 13:00:00,115469.5,115978.40888,115437.76681,115897.60179,0.826,95776.20999999999,CC.BTCUSD,BTC/USD
2025-09-12 14:00:00,115902.60035,116500.0,115831.32391,116498.61917,65.481,7603150.841,CC.BTCUSD,BTC/USD
2025-09-12 15:00:00,116499.99,116807.10041,116316.8383,116756.71,18.526,2159504.798,CC.BTCUSD,BTC/USD
2025-09-12 16:00:00,116737.6,116776.16,116064.05135,116385.47292,3.6559999999999997,426179.151,CC.BTCUSD,BTC/USD
2025-09-12 17:00:00,116373.53858,116373.53858,115832.24669,115959.57744,0.008,1126.087,CC.BTCUSD,BTC/USD
2025-09-12 18:00:00,115948.06883,116419.98599,115939.65101,116089.1792,0.365,42431.854,CC.BTCUSD,BTC/USD
2025-09-12 19:00:00,116078.24391,116110.05043,116076.615,116090.2202,0.189,21999.998,CC.BTCUSD,BTC/USD
2025-09-12 20:00:00,116112.9,116343.17,116041.28906,116285.56613,0.218,25398.126,CC.BTCUSD,BTC/USD
2025-09-12 21:00:00,116290.0,116329.46577,115676.27876,115773.3,4.085,474318.87799999997,CC.BTCUSD,BTC/USD
2025-09-12 22:00:00,115774.21141,116053.165,115774.21141,115921.3,0.363,42254.754,CC.BTCUSD,BTC/USD
2025-09-12 23:00:00,115922.99615,116074.55358,115909.54,116008.36998,0.101,11881.588,CC.BTCUSD,BTC/USD
2025-09-13 00:00:00,116006.06,116029.38517,115770.01,115770.01,0.28200000000000003,32837.662,CC.BTCUSD,BTC/USD
2025-09-13 01:00:00,115774.37634,115907.45257,115746.14,115746.14,1.0,115862.488,CC.BTCUSD,BTC/USD
2025-09-13 02:00:00,115766.95897,115884.3,115737.55325,115786.68532,0.19,22189.512,CC.BTCUSD,BTC/USD
2025-09-13 03:00:00,115793.33432,115922.67759,115760.00627,115859.674,1.265,146831.94400000002,CC.BTCUSD,BTC/USD
2025-09-13 04:00:00,115858.57334,116126.05877,115849.55,116051.68913,0.153,17922.942000000003,CC.BTCUSD,BTC/USD
2025-09-13 05:00:00,116050.68853,116080.89437,115939.12164,116040.36737,0.006,742.132,CC.BTCUSD,BTC/USD
2025-09-13 06:00:00,116044.64886,116257.8768,115999.23543,116016.76824,0.9510000000000001,110776.405,CC.BTCUSD,BTC/USD
2025-09-13 07:00:00,116013.60257,116080.34999,115965.80947,116042.04427,0.11099999999999999,12962.110999999999,CC.BTCUSD,BTC/USD
2025-09-13 08:00:00,116042.04427,116121.29276,115946.70447,116098.74807,0.002,232.097,CC.BTCUSD,BTC/USD
2025-09-13 09:00:00,116098.51481,116098.51481,115708.21478,115797.92844,0.048,5664.672,CC.BTCUSD,BTC/USD
2025-09-13 10:00:00,115793.27371,116004.99999,115680.45686,115875.58374,0.073,8618.994999999999,CC.BTCUSD,BTC/USD
2025-09-13 11:00:00,115872.29265,115983.78229,115692.50079,115801.43328,0.004,468.053,CC.BTCUSD,BTC/USD
2025-09-13 12:00:00,115810.06906,115875.99859,115185.76994,115409.4,1.524,176399.054,CC.BTCUSD,BTC/USD
2025-09-13 13:00:00,115414.2,115644.6,115232.98805,115637.18581,0.991,114489.043,CC.BTCUSD,BTC/USD
2025-09-13 14:00:00,115635.43955,115716.2,115492.90167,115677.2,0.08,9270.265,CC.BTCUSD,BTC/USD
2025-09-13 15:00:00,115678.3,115681.8,115678.3,115681.8,0.0,0.0,CC.BTCUSD,BTC/USD
