code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
US.AAPL,Apple,2025-08-06,205.63,213.25,215.38,205.59,35.074,0.00731,108483103.0,23091424909.0,5.090676128523563,202.92
US.AAPL,Apple,2025-08-07,218.875,220.03,220.85,216.58,36.189,0.00608,90224834.0,19788714472.0,3.17936694021102,213.25
US.AAPL,Apple,2025-08-08,220.83,229.35,231.0,219.25,37.722,0.00768,113853967.0,25879819066.0,4.235786029177836,220.03
US.AAPL,Apple,2025-08-11,227.92,227.18,229.56,224.76,37.365,0.00417,61806132.0,14049952812.0,-0.9461521691737464,229.35
US.AAPL,Apple,2025-08-12,228.005,229.65,230.8,227.07,37.771,0.00375,55672301.0,12767634937.0,1.0872435953869173,227.18
US.AAPL,Apple,2025-08-13,231.07,233.33,235.0,230.43,38.376,0.00471,69878546.0,16266065588.0,1.602438493359463,229.65
US.AAPL,Apple,2025-08-14,234.055,232.78,235.12,230.85,38.286,0.0035,51916275.0,12083277366.0,-0.23571765310933498,233.33
US.AAPL,Apple,2025-08-15,234.0,231.59,234.28,229.335,38.09,0.00378,56038657.0,12975547274.0,-0.5112123034624958,232.78
US.AAPL,Apple,2025-08-18,231.7,230.89,233.12,230.11,37.975,0.00253,37476188.0,8664135791.0,-0.302258301308354,231.59
US.AAPL,Apple,2025-08-19,231.275,230.56,232.87,229.35,37.921,0.00266,39402564.0,9095946257.0,-0.1429252024773633,230.89
US.AAPL,Apple,2025-08-20,229.98,226.01,230.47,225.77,37.172,0.00285,42263865.0,9584037062.0,-1.9734559333796025,230.56
US.AAPL,Apple,2025-08-21,226.27,224.9,226.52,223.7804,36.99,0.00206,30621249.0,6889633743.0,-0.49112871111897055,226.01
US.AAPL,Apple,2025-08-22,226.17,227.76,229.09,225.41,37.46,0.00286,42477811.0,9674915624.0,1.271676300578028,224.9
US.AAPL,Apple,2025-08-25,226.48,227.16,229.3,226.23,37.361,0.00209,30983133.0,7064023683.0,-0.26343519494204176,227.76
US.AAPL,Apple,2025-08-26,226.87,229.31,229.49,224.69,37.715,0.00368,54575107.0,12454024039.0,0.9464694488466305,227.16
US.AAPL,Apple,2025-08-27,228.61,230.49,230.9,228.26,37.909,0.00211,31259513.0,7190407545.0,0.5145872399808149,229.31
US.AAPL,Apple,2025-08-28,230.82,232.56,233.41,229.335,38.25,0.00257,38074700.0,8835416217.0,0.8980866848887125,230.49
US.AAPL,Apple,2025-08-29,232.51,232.14,233.38,231.37,38.18,0.00266,39418437.0,9157732614.0,-0.18059855521156515,232.56
US.AAPL,Apple,2025-09-02,229.25,229.72,230.85,226.97,37.782,0.00297,44075638.0,10137097619.0,-1.0424743689153044,232.14
US.AAPL,Apple,2025-09-03,237.21,238.47,238.85,234.36,39.222,0.00448,66427835.0,15745334350.0,3.808984851123107,229.72
US.AAPL,Apple,2025-09-04,238.45,239.78,239.8999,236.74,39.437,0.00321,47549429.0,11340684107.0,0.549335346165137,238.47
US.AAPL,Apple,2025-09-05,239.995,239.69,241.32,238.4901,39.422,0.0037,54870397.0,13151179587.0,-0.037534406539329136,239.78
US.AAPL,Apple,2025-09-08,239.3,237.88,240.15,236.34,39.125,0.0033,48999495.0,11671996510.0,-0.75514205849222,239.69
US.AAPL,Apple,2025-09-09,237.0,234.35,238.7805,233.36,38.544,0.00447,66313918.0,15622184233.0,-1.4839414831007236,237.88
US.AAPL,Apple,2025-09-10,232.185,226.79,232.42,225.95,37.3,0.00563,83440810.0,19006914260.0,-3.2259441007040763,234.35
US.AAPL,Apple,2025-09-11,226.875,230.03,230.45,226.65,37.833,0.00339,50208578.0,11503708853.0,1.428634419507037,226.79
US.AAPL,Apple,2025-09-12,229.22,234.07,234.51,229.02,38.498,0.00376,55824216.0,13014544422.0,1.756292657479456,230.03
US.AAPL,Apple,2025-09-15,237.0,236.7,238.19,235.03,38.93,0.00288,42699524.0,10091530819.0,1.1235955056179756,234.07
US.AAPL,Apple,2025-09-16,237.175,238.15,241.22,236.3235,39.169,0.00428,63421099.0,15147584391.0,0.6125897760878821,236.7
US.AAPL,Apple,2025-09-17,238.97,238.99,240.1,237.7301,39.307,0.00314,46508017.0,11124967653.0,0.3527188746588299,238.15
US.AAPL,Apple,2025-09-18,239.97,237.88,241.2,236.65,39.125,0.00298,44249576.0,10533933359.0,-0.46445457968953247,238.99
US.AAPL,Apple,2025-09-19,241.225,245.5,246.3,240.2106,40.378,0.01104,163741314.0,40029475134.0,3.2032957793845656,237.88
US.AAPL,Apple,2025-09-22,248.3,256.08,256.64,248.12,42.118,0.00711,105517416.0,26779804208.0,4.309572301425655,245.5
US.AAPL,Apple,2025-09-23,255.875,254.43,257.34,253.58,41.847,0.00406,60275187.0,15380278528.0,-0.6443298969072077,256.08
US.AAPL,Apple,2025-09-24,255.22,252.31,255.74,251.04,41.498,0.00285,42303710.0,10672310702.0,-0.8332350744802125,254.43
US.AAPL,Apple,2025-09-25,253.205,256.87,257.17,251.712,42.248,0.00372,55202075.0,14066695216.0,1.8073005429828395,252.31
US.AAPL,Apple,2025-09-26,254.095,255.46,257.6,253.78,42.016,0.00311,46076258.0,11770550850.0,-0.54891579398139,256.87
US.AAPL,Apple,2025-09-29,254.56,254.43,255.0,253.01,41.847,0.00271,40127687.0,10193357617.0,-0.4031942378454557,255.46
US.AAPL,Apple,2025-09-30,254.855,254.63,255.919,253.11,41.879,0.00254,37704259.0,9597205069.0,0.07860708249812862,254.43
