time_key,open,high,low,close,volume,turnover,code,name
2025-09-10 09:00:00,502.98,503.2299,496.72,498.85,3551311.0,1775120916.109,US.MSFT,Microsoft
2025-09-10 10:00:00,498.8612,502.94,498.6,501.42,4010696.0,2011532146.392,US.MSFT,Microsoft
2025-09-10 11:00:00,501.42,501.5466,498.5,501.275,2567334.0,1283693065.754,US.MSFT,Microsoft
2025-09-10 12:00:00,501.27,501.27,498.84,499.31,1343543.0,671460775.18,US.MSFT,Microsoft
2025-09-10 13:00:00,499.335,501.4,499.31,500.51,1195450.0,598085264.465,US.MSFT,Microsoft
2025-09-10 14:00:00,500.525,501.33,499.97,500.675,1207807.0,604801349.101,US.MSFT,Microsoft
2025-09-10 15:00:00,500.63,501.8825,499.07,500.16,2361188.0,1180853746.694,US.MSFT,Microsoft
2025-09-10 16:00:00,500.19,500.48,500.075,500.37,3298334.0,1650320068.549,US.MSFT,Microsoft
2025-09-11 09:00:00,502.25,502.8,497.88,499.63,1881570.0,940971025.73,US.MSFT,Microsoft
2025-09-11 10:00:00,499.71,503.17,499.38,500.65,2364075.0,1185467272.076,US.MSFT,Microsoft
2025-09-11 11:00:00,500.67,502.98,500.22,501.86,1352476.0,678692413.633,US.MSFT,Microsoft
2025-09-11 12:00:00,501.8699,503.13,500.83,501.26,1180743.0,593119911.647,US.MSFT,Microsoft
2025-09-11 13:00:00,501.26,501.5,499.81,500.06,1452911.0,727375471.59,US.MSFT,Microsoft
2025-09-11 14:00:00,500.043,501.2,499.67,500.87,1621514.0,811178395.899,US.MSFT,Microsoft
2025-09-11 15:00:00,500.855,501.6,500.13,501.5,1934085.0,968469143.375,US.MSFT,Microsoft
2025-09-11 16:00:00,501.53,502.26,500.63,501.01,4927605.0,2468912024.26,US.MSFT,Microsoft
2025-09-12 09:00:00,506.65,508.11,503.85,506.29,2688205.0,1360279855.229,US.MSFT,Microsoft
2025-09-12 10:00:00,506.26,508.73,506.19,508.68,2949670.0,1497168162.233,US.MSFT,Microsoft
2025-09-12 11:00:00,508.67,511.8,508.53,510.7,3056148.0,1559618389.657,US.MSFT,Microsoft
2025-09-12 12:00:00,510.73,512.4499,510.63,512.089,2065486.0,1056730783.576,US.MSFT,Microsoft
2025-09-12 13:00:00,512.0601,512.55,511.14,511.66,2250859.0,1152123567.982,US.MSFT,Microsoft
2025-09-12 14:00:00,511.685,512.32,510.67,512.065,1850583.0,946338787.059,US.MSFT,Microsoft
2025-09-12 15:00:00,512.065,512.5,510.25,510.875,2547404.0,1302197536.967,US.MSFT,Microsoft
2025-09-12 16:00:00,510.855,510.93,509.85,509.9,4349133.0,2217878665.131,US.MSFT,Microsoft
2025-09-15 09:00:00,508.79,511.7,507.0,510.835,1895181.0,966020408.1010001,US.MSFT,Microsoft
2025-09-15 10:00:00,510.785,512.38,509.84,512.06,2075061.0,1061117496.333,US.MSFT,Microsoft
2025-09-15 11:00:00,512.085,514.25,511.99,513.01,1772909.0,909738143.413,US.MSFT,Microsoft
2025-09-15 12:00:00,513.01,513.34,512.1684,512.28,1076042.0,551637103.447,US.MSFT,Microsoft
2025-09-15 13:00:00,512.263,512.629,511.4,512.17,1024497.0,524541554.445,US.MSFT,Microsoft
2025-09-15 14:00:00,512.19,513.55,512.17,513.19,863069.0,442791328.134,US.MSFT,Microsoft
2025-09-15 15:00:00,513.2295,514.56,513.05,514.27,1700912.0,874045527.872,US.MSFT,Microsoft
2025-09-15 16:00:00,514.25,515.47,513.67,515.36,4209846.0,2169044144.543,US.MSFT,Microsoft
2025-09-16 09:00:00,516.88,517.23,511.78,512.405,2394905.0,1232306469.713,US.MSFT,Microsoft
2025-09-16 10:00:00,512.3896,514.0,510.59,513.705,2316373.0,1187074650.12,US.MSFT,Microsoft
2025-09-16 11:00:00,513.76,513.95,512.12,513.1,1079917.0,553926138.852,US.MSFT,Microsoft
2025-09-16 12:00:00,513.1096,513.68,512.595,512.77,732216.0,375707407.031,US.MSFT,Microsoft
2025-09-16 13:00:00,512.7901,514.2234,512.42,512.4419,1224963.0,629031746.766,US.MSFT,Microsoft
2025-09-16 14:00:00,512.45,512.77,510.34,510.66,1646747.0,842589597.517,US.MSFT,Microsoft
2025-09-16 15:00:00,510.655,510.7199,508.91,508.96,3930933.0,2004908328.9970002,US.MSFT,Microsoft
2025-09-16 16:00:00,508.97,509.96,508.6,509.04,4255031.0,2166379638.735,US.MSFT,Microsoft
2025-09-17 09:00:00,510.62,510.83,506.35,506.525,1834683.0,932901178.725,US.MSFT,Microsoft
2025-09-17 10:00:00,506.48,508.63,505.93,507.26,1845620.0,936005018.543,US.MSFT,Microsoft
2025-09-17 11:00:00,507.36,508.015,506.83,507.92,848549.0,430535866.21999997,US.MSFT,Microsoft
2025-09-17 12:00:00,507.915,508.74,507.5,508.205,783251.0,398019726.144,US.MSFT,Microsoft
2025-09-17 13:00:00,508.23,509.97,508.055,509.16,795132.0,404635640.006,US.MSFT,Microsoft
2025-09-17 14:00:00,509.22,510.42,506.52,507.2501,1809377.0,919259393.589,US.MSFT,Microsoft
2025-09-17 15:00:00,507.42,511.29,507.27,509.45,2103415.0,1072610492.268,US.MSFT,Microsoft
2025-09-17 16:00:00,509.4,510.22,509.11,510.02,4238966.0,2161451501.257,US.MSFT,Microsoft
2025-09-18 09:00:00,511.49,511.49,507.66,510.29,2101129.0,1070009509.7080001,US.MSFT,Microsoft
2025-09-18 10:00:00,510.225,513.07,509.22,510.53,2315396.0,1183608503.981,US.MSFT,Microsoft
2025-09-18 11:00:00,510.545,511.52,508.29,508.58,1422504.0,726150709.9070001,US.MSFT,Microsoft
2025-09-18 12:00:00,508.595,509.66,507.875,509.415,1420409.0,722784907.153,US.MSFT,Microsoft
2025-09-18 13:00:00,509.415,510.09,508.59,508.795,1128933.0,574925884.917,US.MSFT,Microsoft
2025-09-18 14:00:00,508.775,508.93,507.875,508.655,1617031.0,822039830.363,US.MSFT,Microsoft
2025-09-18 15:00:00,508.63,509.66,508.08,508.5,2246697.0,1143114939.321,US.MSFT,Microsoft
2025-09-18 16:00:00,508.5,508.72,508.09,508.45,3763844.0,1913694888.175,US.MSFT,Microsoft
2025-09-19 09:00:00,510.56,514.68,510.31,514.1799,8669631.0,4434734402.087999,US.MSFT,Microsoft
2025-09-19 10:00:00,514.16,514.88,511.95,513.14,2433431.0,1249073453.353,US.MSFT,Microsoft
2025-09-19 11:00:00,513.09,513.955,511.32,511.86,2191056.0,1122769930.6430001,US.MSFT,Microsoft
2025-09-19 12:00:00,511.83,513.36,511.595,512.073,1741278.0,892464223.596,US.MSFT,Microsoft
2025-09-19 13:00:00,512.1,512.7004,511.07,511.45,1269889.0,649892590.23,US.MSFT,Microsoft
2025-09-19 14:00:00,511.45,511.88,510.35,511.48,1843340.0,941913677.845,US.MSFT,Microsoft
2025-09-19 15:00:00,511.47,517.7665,510.825,516.97,5019816.0,2575958891.507,US.MSFT,Microsoft
2025-09-19 16:00:00,516.89,519.3,516.7109,517.93,20227264.0,10476094046.419,US.MSFT,Microsoft
2025-09-22 09:00:00,515.59,517.74,514.3,515.46,2221323.0,1145350393.639,US.MSFT,Microsoft
2025-09-22 10:00:00,515.5,516.6,512.545,515.95,2780992.0,1430625319.815,US.MSFT,Microsoft
2025-09-22 11:00:00,515.94,516.26,513.9364,513.9364,1539823.0,793363648.459,US.MSFT,Microsoft
2025-09-22 12:00:00,513.94,515.955,512.58,515.135,1911113.0,982636874.339,US.MSFT,Microsoft
2025-09-22 13:00:00,515.09,515.34,514.44,514.6491,1079873.0,556078209.832,US.MSFT,Microsoft
2025-09-22 14:00:00,514.68,515.565,513.795,513.821,1242978.0,639887413.636,US.MSFT,Microsoft
2025-09-22 15:00:00,513.83,514.6275,513.19,514.41,2534821.0,1302652501.463,US.MSFT,Microsoft
2025-09-22 16:00:00,514.45,514.78,513.88,514.45,4218969.0,2170449484.521,US.MSFT,Microsoft
2025-09-23 09:00:00,513.8,514.5899,510.375,511.35,1829115.0,936885250.212,US.MSFT,Microsoft
2025-09-23 10:00:00,511.24,513.0632,510.96,511.64,1938381.0,992248927.439,US.MSFT,Microsoft
2025-09-23 11:00:00,511.69,511.69,509.84,510.15,1639699.0,837708935.819,US.MSFT,Microsoft
2025-09-23 12:00:00,510.155,511.37,510.03,510.97,1108581.0,566000663.947,US.MSFT,Microsoft
2025-09-23 13:00:00,510.97,510.97,508.8901,509.5,1848333.0,942146352.8659999,US.MSFT,Microsoft
2025-09-23 14:00:00,509.49,510.5899,509.34,509.41,1616612.0,824315662.983,US.MSFT,Microsoft
2025-09-23 15:00:00,509.41,509.5,507.31,509.2525,2672058.0,1359273103.909,US.MSFT,Microsoft
2025-09-23 16:00:00,509.23,509.9,508.78,509.23,5366355.0,2732962455.122,US.MSFT,Microsoft
2025-09-24 09:00:00,510.38,512.48,507.2,508.76,1909325.0,972803706.109,US.MSFT,Microsoft
2025-09-24 10:00:00,508.81,510.8,508.03,509.42,1531543.0,780242156.625,US.MSFT,Microsoft
2025-09-24 11:00:00,509.44,510.89,508.61,508.95,1162117.0,592332303.428,US.MSFT,Microsoft
