code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
CC.BTCUSD,BTC/USD,2024-09-07 20:00:00,54182.49,54540.95693,55312.67109,53659.49297,0.0,0.0,4.331,237116.475,1.0622888836399533,53967.66443
CC.BTCUSD,BTC/USD,2024-09-08 20:00:00,54666.84978,57240.06773,57989.79999,54622.10197,0.0,0.0,19.041,1062103.624,4.948777857829203,54540.95693
CC.BTCUSD,BTC/USD,2024-09-09 20:00:00,57192.92007,57607.99343,58039.05618,56430.53553,0.0,0.0,7.888,450143.625,0.6427764930948305,57240.06773
CC.BTCUSD,BTC/USD,2024-09-10 20:00:00,57628.96874,57473.29573,57982.20378,55585.00868,0.0,0.0,37.103,2107251.542,-0.23381772559684216,57607.99343
CC.BTCUSD,BTC/USD,2024-09-11 20:00:00,57409.88353,58131.7527,58500.0,57344.50401,0.0,0.0,249.52,14498871.113,1.1456746331258272,57473.29573
CC.BTCUSD,BTC/USD,2024-09-12 20:00:00,58133.31142,60633.49076,60633.49076,57651.33151,0.0,0.0,142.32,8358034.772,4.303565510764315,58131.7527
CC.BTCUSD,BTC/USD,2024-09-13 20:00:00,60700.0,60026.12258,60700.0,59473.63,0.0,0.0,11.035,661722.307,-1.001704128175776,60633.49076
CC.BTCUSD,BTC/USD,2024-09-14 20:00:00,60031.5832,59409.60176,60370.71745,59401.98088,0.0,0.0,8.603,516541.252,-1.027087530397012,60026.12258
CC.BTCUSD,BTC/USD,2024-09-15 20:00:00,59288.41757,57951.10659,59288.41757,57502.40562,0.0,0.0,11.492,668546.167,-2.4549822365279472,59409.60176
CC.BTCUSD,BTC/USD,2024-09-16 20:00:00,58048.53803,60265.03536,61294.63082,57623.48618,0.0,0.0,54.437,3288116.707,3.992898334747741,57951.10659
CC.BTCUSD,BTC/USD,2024-09-17 20:00:00,60293.62226,60670.81264,61283.0,59000.0,0.0,0.0,101.526,6088335.653,0.6733212344040592,60265.03536
CC.BTCUSD,BTC/USD,2024-09-18 20:00:00,60999.99999,62971.3974,63830.99937,60999.99999,0.0,0.0,84.105,5287776.89,3.7919135411139027,60670.81264
CC.BTCUSD,BTC/USD,2024-09-19 20:00:00,62972.96627,63201.1569,64094.39655,62364.33304,0.0,0.0,172.987,10935388.43,0.3648632704472906,62971.3974
CC.BTCUSD,BTC/USD,2024-09-20 20:00:00,63201.06933,63213.50294,63377.50922,62774.829,0.0,0.0,2.444,154306.268,0.019534515830985873,63201.1569
CC.BTCUSD,BTC/USD,2024-09-21 20:00:00,63222.5693,63908.74,63949.2,62410.92774,0.0,0.0,7.227,460140.681,1.0998236573915128,63213.50294
CC.BTCUSD,BTC/USD,2024-09-22 20:00:00,63825.62757,63235.64879,64701.90042,62615.86,0.0,0.0,72.766,4631812.623,-1.0532068227287827,63908.74
CC.BTCUSD,BTC/USD,2024-09-23 20:00:00,63308.8429,64605.56457,64642.31401,62743.65552,0.0,0.0,39.137,2490687.615,2.1663662921359,63235.64879
CC.BTCUSD,BTC/USD,2024-09-24 20:00:00,64441.94169,63270.5907,64800.0,63014.90685,0.0,0.0,43.353,2774846.722,-2.0663450259823364,64605.56457
CC.BTCUSD,BTC/USD,2024-09-25 20:00:00,63211.0031,65063.22772,65796.4835,62679.24989,0.0,0.0,40.626,2610282.748,2.8332863660146006,63270.5907
CC.BTCUSD,BTC/USD,2024-09-26 20:00:00,65126.4455,65900.677,66453.77789,64857.0,0.0,0.0,19.251,1261127.621,1.2871314709500143,65063.22772
CC.BTCUSD,BTC/USD,2024-09-27 20:00:00,65832.54188,65726.21485,66236.78896,65454.28,0.0,0.0,1.827,120140.321,-0.26473498898955483,65900.677
CC.BTCUSD,BTC/USD,2024-09-28 20:00:00,65841.91766,65687.66312,66062.77643,65465.13077,0.0,0.0,1.595,104680.453,-0.058655028420530594,65726.21485
CC.BTCUSD,BTC/USD,2024-09-29 20:00:00,65637.14196,63489.3924,65650.0,63073.75312,0.0,0.0,24.094,1546855.982,-3.34655034992513,65687.66312
CC.BTCUSD,BTC/USD,2024-09-30 20:00:00,63363.79,60775.62149,64097.88454,60181.7789,0.0,0.0,39.446,2453261.775,-4.2743690046717155,63489.3924
CC.BTCUSD,BTC/USD,2024-10-01 20:00:00,60776.16096,60811.11585,62345.87455,60027.00001,0.0,0.0,31.635,1942652.484,0.05840229870104161,60775.62149
CC.BTCUSD,BTC/USD,2024-10-02 20:00:00,60772.37938,60883.8604,61450.33156,59888.00001,0.0,0.0,8.521,517026.274,0.11962377105434382,60811.11585
CC.BTCUSD,BTC/USD,2024-10-03 20:00:00,60792.80712,62227.73766,62445.99999,60488.95463,0.0,0.0,11.322,696286.065,2.207279977272928,60883.8604
CC.BTCUSD,BTC/USD,2024-10-04 20:00:00,62212.75265,62023.82335,62354.20341,61722.67675,0.0,0.0,4.235,262896.962,-0.3276903799944446,62227.73766
CC.BTCUSD,BTC/USD,2024-10-05 20:00:00,62060.08352,62598.66402,62953.43293,61850.00001,0.0,0.0,5.934,370867.372,0.9268062479092525,62023.82335
CC.BTCUSD,BTC/USD,2024-10-06 20:00:00,62634.40467,62481.29101,64426.07103,62481.29101,0.0,0.0,22.503,1423168.093,-0.18750082264135148,62598.66402
CC.BTCUSD,BTC/USD,2024-10-07 20:00:00,62338.43734,62160.0,63175.0,61869.81487,0.0,0.0,13.395,835630.183,-0.514219544453041,62481.29101
CC.BTCUSD,BTC/USD,2024-10-08 20:00:00,62156.77022,60764.72161,62498.29307,60296.20336,0.0,0.0,17.608,1084779.419,-2.244656354568854,62160.0
CC.BTCUSD,BTC/USD,2024-10-09 20:00:00,60716.1919,60120.18005,61226.2558,58909.00932,0.0,0.0,90.986,5468362.821,-1.060716716743628,60764.72161
CC.BTCUSD,BTC/USD,2024-10-10 20:00:00,60244.966,62442.36144,63379.55107,60058.32211,0.0,0.0,12.529,768646.572,3.862565594561951,60120.18005
CC.BTCUSD,BTC/USD,2024-10-11 20:00:00,62494.9912,63294.78658,63451.46338,62490.83998,0.0,0.0,21.933,1386118.551,1.365139178503175,62442.36144
CC.BTCUSD,BTC/USD,2024-10-12 20:00:00,63249.60438,62804.24411,63292.49813,62060.0552,0.0,0.0,5.019,315298.277,-0.7750124402109965,63294.78658
CC.BTCUSD,BTC/USD,2024-10-13 20:00:00,62825.6358,66410.516,66410.516,62457.66139,0.0,0.0,93.663,6011321.12,5.742083104580818,62804.24411
CC.BTCUSD,BTC/USD,2024-10-14 20:00:00,66138.3266,66750.94694,67899.99999,64820.98196,0.0,0.0,20.622,1362173.501,0.5126160140059611,66410.516
CC.BTCUSD,BTC/USD,2024-10-15 20:00:00,66892.46044,67762.1923,68378.58599,66774.6215,0.0,0.0,20.44,1383774.944,1.5149528304204771,66750.94694
CC.BTCUSD,BTC/USD,2024-10-16 20:00:00,67654.35633,67417.15911,67898.3923,66669.27311,0.0,0.0,117.404,7881351.737,-0.5091824486322027,67762.1923
CC.BTCUSD,BTC/USD,2024-10-17 20:00:00,67365.22268,68224.40336,68985.31746,67191.76862,0.0,0.0,97.883,6645526.947,1.1973869273887348,67417.15911
CC.BTCUSD,BTC/USD,2024-10-18 20:00:00,68245.98419,68328.19041,68660.27554,68039.79325,0.0,0.0,3.416,233435.57,0.1521259914173898,68224.40336
CC.BTCUSD,BTC/USD,2024-10-19 20:00:00,68333.14618,69154.67759,69371.00029,68119.41721,0.0,0.0,18.441,1265949.968,1.2095844702467822,68328.19041
CC.BTCUSD,BTC/USD,2024-10-20 20:00:00,69079.73365,67761.51645,69450.0,66881.1,0.0,0.0,92.578,6388241.721,-2.0145580726436165,69154.67759
CC.BTCUSD,BTC/USD,2024-10-21 20:00:00,67532.64533,67744.1482,67788.51,66604.19049,0.0,0.0,39.129,2630707.753,-0.025631436410983,67761.51645
CC.BTCUSD,BTC/USD,2024-10-22 20:00:00,67567.60229,66435.55238,67567.60229,65205.01179,0.0,0.0,163.361,10925566.442,-1.9316735906644737,67744.1482
CC.BTCUSD,BTC/USD,2024-10-23 20:00:00,66598.0,68171.49697,68801.79,66424.77,0.0,0.0,42.37,2848447.767,2.612975323920983,66435.55238
CC.BTCUSD,BTC/USD,2024-10-24 20:00:00,68150.0,66594.51329,68729.46786,65933.39851,0.0,0.0,261.027,17651355.995,-2.313259573416685,68171.49697
CC.BTCUSD,BTC/USD,2024-10-25 20:00:00,66574.21138,67075.12031,67285.34873,66386.84987,0.0,0.0,76.896,5137362.549,0.7216916173065041,66594.51329
CC.BTCUSD,BTC/USD,2024-10-26 20:00:00,67064.65279,68085.39691,68188.50538,66897.80556,0.0,0.0,8.983,605969.281,1.5061867877848274,67075.12031
CC.BTCUSD,BTC/USD,2024-10-27 20:00:00,68009.7667,69804.09,70168.39357,67587.4285,0.0,0.0,512.394,35415543.2,2.5243197043734478,68085.39691
CC.BTCUSD,BTC/USD,2024-10-28 20:00:00,69875.4706,72689.06,73527.81275,69767.0405,0.0,0.0,235.506,16862055.79,4.132952667959716,69804.09
CC.BTCUSD,BTC/USD,2024-10-29 20:00:00,72770.0,72376.89,72909.91,71466.55975,0.0,0.0,47.125,3397266.7,-0.429459398704562,72689.06
CC.BTCUSD,BTC/USD,2024-10-30 20:00:00,72374.68,70412.74086,72639.62,69674.09309,0.0,0.0,56.371,4001900.219,-2.71377941218529,72376.89
