time_key,open,high,low,close,volume
2025-09-09 04:05:00,233.432913346,234.101175403,233.432913346,234.101175403,3368.0
2025-09-09 04:10:00,234.101175403,234.101175403,233.981486677,233.981486677,3181.0
2025-09-09 04:15:00,233.981486677,233.981486677,233.791979526,233.791979526,1661.0
2025-09-09 04:20:00,233.791979526,233.791979526,233.742109223,233.742109223,1120.0
2025-09-09 04:25:00,233.742109223,233.87177201,233.742109223,233.87177201,1568.0
2025-09-09 04:30:00,233.87177201,233.87177201,233.87177201,233.87177201,323.0
2025-09-09 04:35:00,233.87177201,233.87177201,233.87177201,233.87177201,1294.0
2025-09-09 04:40:00,233.87177201,233.87177201,233.672290799,233.672290799,1206.0
2025-09-09 04:45:00,233.672290799,233.69223892,233.672290799,233.69223892,704.0
2025-09-09 04:50:00,233.69223892,233.69223892,233.68226486,233.68226486,1716.0
2025-09-09 04:55:00,233.68226486,233.68226486,233.402991164,233.402991164,2923.0
2025-09-09 05:00:00,233.402991164,233.452861467,233.393017104,233.393017104,2571.0
2025-09-09 05:05:00,233.393017104,233.393017104,233.393017104,233.393017104,738.0
2025-09-09 05:10:00,233.393017104,233.462835527,233.393017104,233.462835527,959.0
2025-09-09 05:15:00,233.462835527,233.462835527,233.412965225,233.412965225,1012.0
2025-09-09 05:20:00,233.412965225,233.412965225,233.412965225,233.412965225,759.0
2025-09-09 05:25:00,233.412965225,233.412965225,233.412965225,233.412965225,421.0
2025-09-09 05:30:00,233.582524254,233.632394557,233.492757709,233.492757709,4564.0
2025-09-09 05:35:00,233.492757709,233.562576133,233.492757709,233.562576133,608.0
2025-09-09 05:40:00,233.542628012,233.552602072,233.542628012,233.542628012,1844.0
2025-09-09 05:45:00,233.542628012,233.542628012,233.542628012,233.542628012,624.0
2025-09-09 05:50:00,233.542628012,233.542628012,233.532653951,233.532653951,1453.0
2025-09-09 05:55:00,233.532653951,233.532653951,233.532653951,233.532653951,721.0
2025-09-09 06:00:00,233.532653951,233.532653951,232.894314076,232.894314076,12446.0
2025-09-09 06:05:00,232.894314076,232.894314076,232.724755046,232.894314076,3090.0
2025-09-09 06:10:00,232.894314076,232.894314076,232.894314076,232.894314076,2141.0
2025-09-09 06:15:00,232.894314076,232.904288136,232.854417833,232.894314076,6948.0
2025-09-09 06:20:00,232.894314076,232.894314076,232.894314076,232.894314076,1391.0
2025-09-09 06:25:00,232.894314076,232.894314076,232.864391894,232.894314076,8228.0
2025-09-09 06:30:00,232.894314076,232.904288136,232.874365954,232.894314076,2425.0
2025-09-09 06:35:00,232.894314076,233.921642313,232.884340015,233.752083284,34569.0
2025-09-09 06:40:00,233.752083284,233.752083284,233.562576133,233.562576133,711.0
2025-09-09 06:45:00,233.562576133,233.762057344,233.522679891,233.762057344,1643.0
2025-09-09 06:50:00,233.762057344,233.762057344,233.762057344,233.762057344,1333.0
2025-09-09 06:55:00,233.762057344,233.762057344,233.383043043,233.592498315,1827.0
2025-09-09 07:00:00,233.592498315,233.702212981,233.592498315,233.702212981,797.0
2025-09-09 07:05:00,233.702212981,233.702212981,233.702212981,233.702212981,1044.0
2025-09-09 07:10:00,233.702212981,233.722161102,233.652342678,233.722161102,2135.0
2025-09-09 07:15:00,233.722161102,233.742109223,233.652342678,233.652342678,1433.0
2025-09-09 07:20:00,233.652342678,233.652342678,233.412965225,233.412965225,2278.0
2025-09-09 07:25:00,233.412965225,233.412965225,233.412965225,233.412965225,1481.0
2025-09-09 07:30:00,233.412965225,233.562576133,233.393017104,233.442887406,3185.0
2025-09-09 07:35:00,233.442887406,233.442887406,233.442887406,233.442887406,468.0
2025-09-09 07:40:00,233.442887406,233.492757709,233.393017104,233.462835527,5772.0
2025-09-09 07:45:00,233.462835527,233.51270583,233.462835527,233.51270583,591.0
2025-09-09 07:50:00,233.51270583,233.592498315,233.51270583,233.592498315,909.0
2025-09-09 07:55:00,233.592498315,233.592498315,233.482783649,233.482783649,1267.0
2025-09-09 08:00:00,233.482783649,233.632394557,233.482783649,233.632394557,635.0
2025-09-09 08:05:00,233.632394557,233.672290799,233.604467187,233.672290799,1633822.0
2025-09-09 08:10:00,233.672290799,233.811927647,233.656332302,233.791979526,10458.0
2025-09-09 08:15:00,233.791979526,233.801953586,233.662316739,233.662316739,2403.0
2025-09-09 08:20:00,233.662316739,233.791979526,233.662316739,233.702212981,4184.0
2025-09-09 08:25:00,233.702212981,233.702212981,233.614042286,233.614042286,2251.0
2025-09-09 08:30:00,233.614042286,233.772031405,233.612446436,233.652342678,4545.0
2025-09-09 08:35:00,233.652342678,233.652342678,233.592498315,233.622420496,1586.0
2025-09-09 08:40:00,233.622420496,233.791979526,233.622420496,233.791979526,6943.0
2025-09-09 08:45:00,233.791979526,233.801953586,233.572649934,233.572649934,2991.0
2025-09-09 08:50:00,233.572649934,233.702212981,233.542628012,233.602472375,3622.0
2025-09-09 08:55:00,233.602472375,233.642368618,233.562576133,233.562576133,3817.0
2025-09-09 09:00:00,233.562576133,233.596288458,233.532653951,233.562576133,1709.0
2025-09-09 09:05:00,233.562576133,233.562576133,233.15363965,233.163613711,12184.0
2025-09-09 09:10:00,233.163613711,233.50273177,233.073847166,233.173587771,6790.0
2025-09-09 09:15:00,233.173587771,233.283302437,233.123717468,233.183561832,7946.0
2025-09-09 09:20:00,233.183561832,233.193535892,233.063873105,233.063873105,4318.0
2025-09-09 09:25:00,233.063873105,233.163214748,233.014002802,233.108756378,8037.0
2025-09-09 09:30:00,233.108756378,233.642368618,232.724755046,233.532653951,59859.0
2025-09-09 09:35:00,233.557589103,234.455254553,232.624017034,233.492757709,1058387.0
2025-09-09 09:40:00,233.442887406,233.762057344,233.213484013,233.532653951,462426.0
2025-09-09 09:45:00,233.492757709,234.699619037,233.273328377,234.649748734,674800.0
2025-09-09 09:50:00,234.669696855,235.238218307,234.56995625,234.609852492,1475747.0
2025-09-09 09:55:00,234.589904371,234.968918672,234.260760372,234.659722795,359228.0
2025-09-09 10:00:00,234.669696855,234.889126188,234.500137826,234.826788309,392399.0
2025-09-09 10:05:00,234.889126188,235.078633338,234.440293462,234.989166015,529223.0
2025-09-09 10:10:00,235.003827884,235.736921335,234.789385582,235.733131192,452336.0
2025-09-09 10:15:00,235.739986364,235.911467395,235.367881094,235.607258548,571570.0
2025-09-09 10:20:00,235.617232608,235.706999153,235.198322065,235.512504973,419496.0
2025-09-09 10:25:00,235.527466063,235.786791638,235.397803276,235.537440124,373817.0
2025-09-09 10:30:00,235.547414184,235.926428486,235.387829216,235.697025093,419303.0
2025-09-09 10:35:00,235.677076972,235.706999153,235.048711156,235.088607399,454444.0
2025-09-09 10:40:00,235.088607399,235.268140489,234.864191036,235.078633338,342887.0
2025-09-09 10:45:00,235.098581459,235.248192368,234.769437461,235.213283156,376567.0
2025-09-09 10:50:00,235.218270186,235.806739759,235.188348004,235.711986184,339910.0
2025-09-09 10:55:00,235.706999153,236.125909697,235.46263467,236.105961576,383391.0
2025-09-09 11:00:00,236.105961576,236.270533575,235.856610062,236.205702181,383702.0
2025-09-09 11:05:00,236.195728121,236.335364969,235.926428486,235.99624691,370309.0
2025-09-09 11:10:00,236.00123394,236.135883758,235.81671382,235.929121482,202274.0
2025-09-09 11:15:00,235.916454425,236.145758077,235.796765698,235.861597092,228288.0
2025-09-09 11:20:00,235.866584122,235.976298789,235.607258548,235.713980996,218002.0
2025-09-09 11:25:00,235.716973214,235.716973214,235.357907034,235.397803276,241105.0
2025-09-09 11:30:00,235.392816246,235.567362306,235.308036731,235.345838421,176766.0
2025-09-09 11:35:00,235.337958913,235.357907034,235.10356849,235.28808861,229775.0
2025-09-09 11:40:00,235.308036731,235.532453094,235.158425823,235.273127519,168051.0
2025-09-09 11:45:00,235.263153459,235.491298125,235.058685217,235.427725458,146474.0
2025-09-09 11:50:00,235.427725458,235.517492003,234.968918672,235.008814914,119235.0
2025-09-09 11:55:00,235.008814914,235.846636001,234.948970551,235.81671382,201620.0
2025-09-09 12:00:00,235.82668788,235.916454425,235.64715479,235.677076972,144659.0
2025-09-09 12:05:00,235.677076972,235.936402546,235.617232608,235.896506304,169560.0
2025-09-09 12:10:00,235.886532244,236.00622097,235.706999153,235.936402546,189413.0
2025-09-09 12:15:00,235.936402546,236.122917479,235.811278954,236.036143152,175314.0
2025-09-09 12:20:00,236.036143152,236.405183393,236.00781682,236.105961576,255553.0
2025-09-09 12:25:00,236.115835896,236.235624363,235.916454425,236.111347569,157111.0
2025-09-09 12:30:00,236.105961576,236.275520605,236.00622097,236.235624363,148613.0
2025-09-09 12:35:00,236.235624363,236.445079635,236.155831879,236.385235272,175534.0
2025-09-09 12:40:00,236.385235272,236.465027756,236.265546545,236.35531309,183681.0
2025-09-09 12:45:00,236.35531309,236.554794301,236.35531309,236.514898059,147324.0
2025-09-09 12:50:00,236.514898059,236.674483028,236.475001817,236.497942156,140575.0
2025-09-09 12:55:00,236.475001817,236.519885089,236.357706864,236.504923998,138236.0
2025-09-09 13:00:00,236.514898059,236.784197694,236.514898059,236.619625695,164611.0
2025-09-09 13:05:00,236.624612725,237.631992842,236.624612725,237.203108237,703103.0
2025-09-09 13:10:00,237.173186056,237.342745085,236.8839383,237.272926661,415224.0
2025-09-09 13:15:00,237.291977117,237.402589449,236.998639996,237.123315753,301506.0
2025-09-09 13:20:00,237.113341692,237.43251163,237.083419511,237.173186056,312681.0
2025-09-09 13:25:00,237.188147147,237.512304115,237.113341692,237.402589449,263886.0
2025-09-09 13:30:00,237.407576479,237.582022798,237.312822904,237.522278175,368490.0
