time_key,open,high,low,close,volume
2025-09-09 04:05:00,93.116285997,93.116285997,93.116285997,93.116285997,13.0
2025-09-09 04:10:00,93.116285997,93.116285997,93.116285997,93.116285997,15.0
2025-09-09 04:15:00,93.116285997,93.116285997,93.116285997,93.116285997,145.0
2025-09-09 04:20:00,93.116285997,93.116285997,93.116285997,93.116285997,3.0
2025-09-09 04:25:00,93.116285997,93.116285997,93.116285997,93.116285997,0.0
2025-09-09 04:30:00,93.116285997,93.116285997,93.116285997,93.116285997,8.0
2025-09-09 04:35:00,93.116285997,93.116285997,93.116285997,93.116285997,10.0
2025-09-09 04:40:00,93.116285997,93.116285997,93.116285997,93.116285997,0.0
2025-09-09 04:45:00,93.116285997,93.116285997,93.116285997,93.116285997,12.0
2025-09-09 04:50:00,93.116285997,93.116285997,93.116285997,93.116285997,25.0
2025-09-09 04:55:00,93.116285997,93.116285997,93.116285997,93.116285997,12.0
2025-09-09 05:00:00,93.116285997,93.116285997,93.116285997,93.116285997,0.0
2025-09-09 05:05:00,93.116285997,93.116285997,93.116285997,93.116285997,1.0
2025-09-09 05:10:00,93.116285997,93.116285997,93.116285997,93.116285997,0.0
2025-09-09 05:15:00,93.116285997,93.116285997,93.116285997,93.116285997,9.0
2025-09-09 05:20:00,93.116285997,93.116285997,93.116285997,93.116285997,12.0
2025-09-09 05:25:00,93.116285997,93.116285997,93.116285997,93.116285997,0.0
2025-09-09 05:30:00,93.116285997,93.116285997,93.116285997,93.116285997,0.0
2025-09-09 05:35:00,93.116285997,93.116285997,93.116285997,93.116285997,0.0
2025-09-09 05:40:00,93.116285997,93.116285997,93.116285997,93.116285997,0.0
2025-09-09 05:45:00,93.116285997,93.116285997,93.116285997,93.116285997,25.0
2025-09-09 05:50:00,93.116285997,93.116285997,93.116285997,93.116285997,5.0
2025-09-09 05:55:00,93.116285997,93.116285997,93.116285997,93.116285997,0.0
2025-09-09 06:00:00,93.116285997,93.116285997,93.116285997,93.116285997,0.0
2025-09-09 06:05:00,93.116285997,93.116285997,93.116285997,93.116285997,0.0
2025-09-09 06:10:00,93.116285997,93.116285997,93.116285997,93.116285997,0.0
2025-09-09 06:15:00,93.116285997,93.116285997,93.116285997,93.116285997,0.0
2025-09-09 06:20:00,93.116285997,93.116285997,93.116285997,93.116285997,0.0
2025-09-09 06:25:00,93.116285997,93.116285997,93.116285997,93.116285997,0.0
2025-09-09 06:30:00,93.116285997,93.116285997,93.116285997,93.116285997,0.0
2025-09-09 06:35:00,93.116285997,93.116285997,93.116285997,93.116285997,0.0
2025-09-09 06:40:00,93.116285997,93.116285997,93.116285997,93.116285997,0.0
2025-09-09 06:45:00,93.116285997,93.116285997,93.116285997,93.116285997,297.0
2025-09-09 06:50:00,93.116285997,93.116285997,93.116285997,93.116285997,11.0
2025-09-09 06:55:00,93.116285997,93.116285997,93.116285997,93.116285997,992.0
2025-09-09 07:00:00,93.116285997,93.116285997,93.116285997,93.116285997,5.0
2025-09-09 07:05:00,93.116285997,93.116285997,93.116285997,93.116285997,3.0
2025-09-09 07:10:00,93.116285997,93.116285997,93.116285997,93.116285997,0.0
2025-09-09 07:15:00,93.116285997,93.116285997,93.116285997,93.116285997,5.0
2025-09-09 07:20:00,93.116285997,93.116285997,93.116285997,93.116285997,428.0
2025-09-09 07:25:00,93.116285997,93.116285997,93.116285997,93.116285997,101.0
2025-09-09 07:30:00,93.116285997,93.256025305,93.116285997,93.256025305,1102.0
2025-09-09 07:35:00,93.256025305,93.256025305,93.256025305,93.256025305,0.0
2025-09-09 07:40:00,93.256025305,93.256025305,93.256025305,93.256025305,0.0
2025-09-09 07:45:00,93.256025305,93.256025305,93.256025305,93.256025305,5.0
2025-09-09 07:50:00,93.3059322,93.3059322,93.285969442,93.285969442,703.0
2025-09-09 07:55:00,93.285969442,93.285969442,93.285969442,93.285969442,0.0
2025-09-09 08:00:00,93.285969442,93.285969442,93.285969442,93.285969442,0.0
2025-09-09 08:05:00,93.285969442,93.315913579,93.116285997,93.116285997,1515.0
2025-09-09 08:10:00,93.116285997,93.116285997,93.116285997,93.116285997,18.0
2025-09-09 08:15:00,93.116285997,93.116285997,93.116285997,93.116285997,72.0
