time_key,time_clean,open,high,low,close,volume
2025-09-16 12:00:00,2025-09-16 12:00,175.557086646,175.596036967,174.587323525,174.832011439,15429590.0
2025-09-16 13:00:00,2025-09-16 13:00,174.832011439,175.176571972,174.547374478,174.746300759,13156433.0
2025-09-16 14:00:00,2025-09-16 14:00,174.742126083,174.906915903,174.427527337,174.530895496,12466196.0
2025-09-16 15:00:00,2025-09-16 15:00,174.532393585,174.996801259,174.157871268,174.55736174,19381178.0
2025-09-16 16:00:00,2025-09-16 16:00,174.552368109,174.976826736,174.427527337,174.856879721,21681874.0
2025-09-16 17:00:00,2025-09-16 17:00,174.856879721,174.896928641,174.807043285,174.896928641,1925619.0
2025-09-16 18:00:00,2025-09-16 18:00,174.896928641,175.086686615,174.896928641,175.074202538,272075.0
2025-09-16 19:00:00,2025-09-16 19:00,175.074202538,175.116648401,174.916403802,174.916403802,236316.0
2025-09-16 20:00:00,2025-09-16 20:00,174.943269536,174.976826736,174.876954118,174.889538067,47771.0
2025-09-17 04:00:00,2025-09-17 04:00,175.376317208,175.44622804,171.45132332,172.639807474,1132536.0
2025-09-17 05:00:00,2025-09-17 05:00,172.639807474,173.55863556,172.430074977,173.009336161,614893.0
2025-09-17 06:00:00,2025-09-17 06:00,173.009336161,173.219068659,171.531221415,171.800877483,711667.0
2025-09-17 07:00:00,2025-09-17 07:00,171.800877483,172.729692831,171.581157724,172.619832951,682393.0
2025-09-17 08:00:00,2025-09-17 08:00,172.619832951,173.478737466,172.290253311,173.038998328,2403241.0
2025-09-17 09:00:00,2025-09-17 09:00,173.038998328,173.099221517,169.883323218,170.956953861,29930942.0
2025-09-17 10:00:00,2025-09-17 10:00,170.961947492,171.351450702,169.45387096,169.827694169,32599016.0
2025-09-17 11:00:00,2025-09-17 11:00,169.828393278,170.56245702,169.204189415,169.246435533,21386701.0
2025-09-17 12:00:00,2025-09-17 12:00,169.249132093,169.753488814,169.054380488,169.563830713,17643324.0
2025-09-17 13:00:00,2025-09-17 13:00,169.568724471,170.941972968,169.483832746,170.627374222,15951270.0
2025-09-17 14:00:00,2025-09-17 14:00,170.632367853,171.381412488,168.195475973,168.410202102,34547187.0
2025-09-17 15:00:00,2025-09-17 15:00,168.407006178,171.181667252,168.397218662,170.103042977,29171011.0
2025-09-17 16:00:00,2025-09-17 16:00,170.093055715,170.652342376,168.904571561,170.432622617,23783753.0
2025-09-17 17:00:00,2025-09-17 17:00,170.432622617,170.622380591,170.382686308,170.382686308,356031.0
2025-09-17 18:00:00,2025-09-17 18:00,170.382686308,171.031858325,170.382686308,170.912011183,434260.0
2025-09-17 19:00:00,2025-09-17 19:00,170.912011183,171.111756419,170.912011183,171.061919983,424421.0
2025-09-17 20:00:00,2025-09-17 20:00,171.061919983,171.131730943,171.041845586,171.131730943,71174.0
2025-09-18 04:00:00,2025-09-18 04:00,171.810864745,173.159145088,171.701004865,173.029310685,813905.0
2025-09-18 05:00:00,2025-09-18 05:00,173.029310685,174.427527337,173.009336161,174.087960435,798885.0
2025-09-18 06:00:00,2025-09-18 06:00,174.087960435,174.357616504,173.77835532,174.217794839,698930.0
2025-09-18 07:00:00,2025-09-18 07:00,174.217794839,175.944592404,173.828291629,175.126635663,3219919.0
2025-09-18 08:00:00,2025-09-18 08:00,175.146610186,175.476189826,174.517412693,174.556862377,4156441.0
2025-09-18 09:00:00,2025-09-18 09:00,174.556862377,175.156597448,172.739680092,173.05927247,29632084.0
2025-09-18 10:00:00,2025-09-18 10:00,173.064266101,176.015501963,173.009336161,175.321287395,35512737.0
2025-09-18 11:00:00,2025-09-18 11:00,175.321387268,176.345081602,175.031756675,175.502356451,23232174.0
2025-09-18 12:00:00,2025-09-18 12:00,175.506151611,176.405005173,175.436240778,176.300138924,13996018.0
2025-09-18 13:00:00,2025-09-18 13:00,176.300138924,176.704623027,175.875680298,176.240215353,14869264.0
2025-09-18 14:00:00,2025-09-18 14:00,176.240215353,176.864419216,175.77580768,176.789514752,15912594.0
2025-09-18 15:00:00,2025-09-18 15:00,176.784521121,176.874406478,176.065438272,176.413494345,21976521.0
2025-09-18 16:00:00,2025-09-18 16:00,176.406303517,176.424979697,173.988087817,176.155323628,26216308.0
2025-09-18 17:00:00,2025-09-18 17:00,176.155323628,176.16531089,175.985540177,176.015501963,22086.0
