code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
US.SMCI,Super Micro Computer,2025-08-06,47.33,46.79,48.13,44.83,27.851,0.23211,115217930.0,5339880941.0,-18.285015717778553,57.26
US.SMCI,Super Micro Computer,2025-08-07,47.15,46.67,48.82,46.57,27.779,0.08852,43942161.0,2084184540.0,-0.25646505663602787,46.79
US.SMCI,Super Micro Computer,2025-08-08,46.91,44.6,47.37,44.53,26.547,0.08823,43796793.0,1985750887.0,-4.435397471609171,46.67
US.SMCI,Super Micro Computer,2025-08-11,45.075,45.2,46.48,44.98,26.904,0.06419,31865885.0,1457538820.0,1.345291479820631,44.6
US.SMCI,Super Micro Computer,2025-08-12,45.665,46.43,46.6,44.8,27.636,0.06132,30437803.0,1400346452.0,2.7212389380530904,45.2
US.SMCI,Super Micro Computer,2025-08-13,46.43,46.07,46.64,45.56,27.422,0.05239,26004354.0,1199918511.0,-0.7753607581305179,46.43
US.SMCI,Super Micro Computer,2025-08-14,45.35,45.49,45.6682,44.67,27.077,0.04623,22948718.0,1036935127.0,-1.2589537660082446,46.07
US.SMCI,Super Micro Computer,2025-08-15,45.255,45.37,45.57,44.16,27.005,0.05521,27407548.0,1232435738.0,-0.2637942404924259,45.49
US.SMCI,Super Micro Computer,2025-08-18,45.28,45.86,46.64,45.1807,27.297,0.0455,22586452.0,1038162777.0,1.0800088163985055,45.37
US.SMCI,Super Micro Computer,2025-08-19,45.85,43.24,45.85,43.17,25.738,0.06108,30319218.0,1334839869.0,-5.713039686000867,45.86
US.SMCI,Super Micro Computer,2025-08-20,43.3,42.61,43.47,41.31,25.363,0.06345,31496647.0,1330680498.0,-1.4569842738205423,43.24
US.SMCI,Super Micro Computer,2025-08-21,42.595,42.31,42.955,41.82,25.184,0.03334,16552115.0,701107742.0,-0.7040600797934691,42.61
US.SMCI,Super Micro Computer,2025-08-22,41.65,43.88,44.1,41.63,26.119,0.04853,24089060.0,1045896358.0,3.7107066887260696,42.31
US.SMCI,Super Micro Computer,2025-08-25,43.6,44.07,44.93,43.28,26.232,0.03784,18782031.0,832422229.0,0.4329990884229666,43.88
US.SMCI,Super Micro Computer,2025-08-26,44.06,44.36,44.39,43.635,26.404,0.0366,18168178.0,800492952.0,0.6580440208758773,44.07
US.SMCI,Super Micro Computer,2025-08-27,44.37,44.76,45.01,43.87,26.642,0.03812,18925090.0,842165497.0,0.9017132551848481,44.36
US.SMCI,Super Micro Computer,2025-08-28,44.82,43.97,45.34,43.91,26.172,0.04456,22120089.0,981064857.0,-1.764968722073278,44.76
US.SMCI,Super Micro Computer,2025-08-29,42.8,41.54,42.86,41.44,24.726,0.07421,36835946.0,1539149829.0,-5.52649533773027,43.97
US.SMCI,Super Micro Computer,2025-09-02,40.025,40.78,40.86,39.56,24.273,0.06028,29924319.0,1202911571.0,-1.8295618680789554,41.54
US.SMCI,Super Micro Computer,2025-09-03,40.9,40.1,40.9799,39.7735,23.869,0.04124,20472793.0,824685991.0,-1.667484060814124,40.78
US.SMCI,Super Micro Computer,2025-09-04,40.28,40.7,40.8,39.75,24.226,0.04529,22479421.0,907154609.0,1.496259351620951,40.1
US.SMCI,Super Micro Computer,2025-09-05,40.985,40.41,41.18,39.74,24.053,0.04386,21771670.0,876491919.0,-0.7125307125307279,40.7
US.SMCI,Super Micro Computer,2025-09-08,40.895,40.04,41.12,39.89,23.833,0.03834,19033322.0,767742912.0,-0.9156149467953414,40.41
US.SMCI,Super Micro Computer,2025-09-09,40.24,42.92,43.0,40.165,25.547,0.07546,37458970.0,1570690557.0,7.192807192807199,40.04
US.SMCI,Super Micro Computer,2025-09-10,44.0,43.91,45.57,43.333,26.136,0.08235,40876010.0,1817559317.0,2.3066169617893637,42.92
US.SMCI,Super Micro Computer,2025-09-11,44.29,43.95,44.51,43.46,26.16,0.04923,24437708.0,1080632798.0,0.09109542245503588,43.91
US.SMCI,Super Micro Computer,2025-09-12,46.56,45.0,47.0,44.63,26.785,0.07683,38138273.0,1733591511.0,2.3890784982935087,43.95
US.SMCI,Super Micro Computer,2025-09-15,45.23,45.38,45.77,44.2,27.011,0.04521,22441791.0,1012865489.0,0.8444444444444501,45.0
US.SMCI,Super Micro Computer,2025-09-16,45.545,44.91,45.82,44.5,26.732,0.03654,18139175.0,814338309.0,-1.0356985456148213,45.38
US.SMCI,Super Micro Computer,2025-09-17,44.595,44.9,45.4,43.69,26.726,0.04551,22589246.0,1009817925.0,-0.022266755733685174,44.91
US.SMCI,Super Micro Computer,2025-09-18,45.42,45.94,46.33,44.54,27.345,0.05301,26315798.0,1199117730.0,2.316258351893094,44.9
US.SMCI,Super Micro Computer,2025-09-19,46.0,45.81,46.52,45.445,27.267,0.05779,28688363.0,1317010117.0,-0.2829777971266771,45.94
US.SMCI,Super Micro Computer,2025-09-22,45.395,46.87,48.53,45.17,27.898,0.08044,39930638.0,1876855036.0,2.3139052608600634,45.81
US.SMCI,Super Micro Computer,2025-09-23,47.39,46.99,47.7,45.86,27.97,0.05448,27042453.0,1268700962.0,0.2560273095796982,46.87
US.SMCI,Super Micro Computer,2025-09-24,47.23,46.2,48.15,46.17,27.5,0.05035,24991318.0,1177361597.0,-1.6812087678229393,46.99
US.SMCI,Super Micro Computer,2025-09-25,45.06,46.24,47.16,44.2,27.523,0.0491,24372206.0,1115319935.0,0.08658008658008473,46.2
US.SMCI,Super Micro Computer,2025-09-26,45.64,45.82,45.97,44.4,27.273,0.04609,22879401.0,1035691690.0,-0.9083044982698999,46.24
US.SMCI,Super Micro Computer,2025-09-29,46.28,46.36,47.38,45.94,27.595,0.05039,25012582.0,1162785327.0,1.1785246617197713,45.82
US.SMCI,Super Micro Computer,2025-09-30,46.215,47.94,48.2,46.1967,28.535,0.0648,32168456.0,1529809152.0,3.408110440034509,46.36
