code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
US.AMZN,Amazon,2025-09-10 09:35:00,237.515,236.17,237.68,233.96,0.0,0.0,2819612.0,665184394.142,-0.8688717259906067,238.24
US.AMZN,Amazon,2025-09-10 09:40:00,234.18,233.37,234.36,233.08,0.0,0.0,1939264.0,453460640.448,-1.1855866536816628,236.17
US.AMZN,Amazon,2025-09-10 09:45:00,233.36,231.88,233.4499,231.85,0.0,0.0,1893489.0,440486140.514,-0.638471097398984,233.37
US.AMZN,Amazon,2025-09-10 09:50:00,231.87,231.11,231.905,230.725,0.0,0.0,2291486.0,529977841.538,-0.33206831119543806,231.88
US.AMZN,Amazon,2025-09-10 09:55:00,231.1299,231.8,232.0207,230.595,0.0,0.0,2462092.0,569550430.65,0.2985591276881129,231.11
US.AMZN,Amazon,2025-09-10 10:00:00,231.8,232.6899,232.7399,231.73,0.0,0.0,1705273.0,396151954.056,0.383908541846412,231.8
US.AMZN,Amazon,2025-09-10 10:05:00,232.685,232.71,232.92,232.2,0.0,0.0,1366471.0,317871722.155,0.008638105908341338,232.6899
US.AMZN,Amazon,2025-09-10 10:10:00,232.69,233.72,233.735,232.665,0.0,0.0,1182159.0,275672357.179,0.43401658716857494,232.71
US.AMZN,Amazon,2025-09-10 10:15:00,233.715,233.62,234.02,233.27,0.0,0.0,1109376.0,259197735.26,-0.04278623994523118,233.72
US.AMZN,Amazon,2025-09-10 10:20:00,233.625,234.26,234.4,233.625,0.0,0.0,980722.0,229593372.026,0.2739491481893615,233.62
US.AMZN,Amazon,2025-09-10 10:25:00,234.25,233.47,234.4,233.045,0.0,0.0,928307.0,216974826.592,-0.3372321352343516,234.26
US.AMZN,Amazon,2025-09-10 10:30:00,233.45,233.87,234.04,233.41,0.0,0.0,673802.0,157538157.068,0.1713282220413782,233.47
US.AMZN,Amazon,2025-09-10 10:35:00,233.8284,234.05,234.1895,233.8,0.0,0.0,557613.0,130486020.111,0.07696583572070245,233.87
US.AMZN,Amazon,2025-09-10 10:40:00,234.045,233.81,234.2,233.65,0.0,0.0,511263.0,119560341.642,-0.10254219183935445,234.05
US.AMZN,Amazon,2025-09-10 10:45:00,233.81,233.6594,233.915,233.59,0.0,0.0,470688.0,110032918.091,-0.0644112741114568,233.81
US.AMZN,Amazon,2025-09-10 10:50:00,233.64,233.4961,233.99,233.4,0.0,0.0,512488.0,119782569.597,-0.06988805072682394,233.6594
US.AMZN,Amazon,2025-09-10 10:55:00,233.4748,233.2792,233.8892,233.16,0.0,0.0,508880.0,118825453.68,-0.09289234381217058,233.4961
US.AMZN,Amazon,2025-09-10 11:00:00,233.275,232.82,233.28,232.78,0.0,0.0,664540.0,154840579.005,-0.19684566819502544,233.2792
US.AMZN,Amazon,2025-09-10 11:05:00,232.82,233.03,233.64,232.82,0.0,0.0,539706.0,125938130.214,0.09019843656043637,232.82
US.AMZN,Amazon,2025-09-10 11:10:00,233.03,232.935,233.14,232.8201,0.0,0.0,389805.0,90815507.329,-0.04076728318242238,233.03
US.AMZN,Amazon,2025-09-10 11:15:00,232.94,233.005,233.06,232.83,0.0,0.0,342212.0,79719759.527,0.030051301865324308,232.935
US.AMZN,Amazon,2025-09-10 11:20:00,232.99,232.55,233.03,232.54,0.0,0.0,411267.0,95734058.755,-0.19527477951116246,233.005
US.AMZN,Amazon,2025-09-10 11:25:00,232.55,232.45,232.6,232.16,0.0,0.0,619559.0,143968783.688,-0.043001505052686614,232.55
US.AMZN,Amazon,2025-09-10 11:30:00,232.45,232.585,232.65,232.32,0.0,0.0,369045.0,85789812.123,0.0580770058077089,232.45
US.AMZN,Amazon,2025-09-10 11:35:00,232.587013,232.105,232.6,231.91,0.0,0.0,585506.0,135897146.217,-0.20637616355311744,232.585
US.AMZN,Amazon,2025-09-10 11:40:00,232.1,232.975,233.01,232.04,0.0,0.0,476450.0,110782352.254,0.37483035695052,232.105
US.AMZN,Amazon,2025-09-10 11:45:00,232.9647,233.29,233.32,232.88,0.0,0.0,337172.0,78612164.045,0.13520764030475277,232.975
US.AMZN,Amazon,2025-09-10 11:50:00,233.2999,233.4801,233.54,233.225,0.0,0.0,422640.0,98632229.457,0.08148656179004718,233.29
