time_key,open,high,low,close,volume,turnover,code,name
2025-09-17 09:00:00,591.1,591.57,589.63,590.5,5481402.0,3236785671.424,US.QQQ,Invesco QQQ Trust
2025-09-17 10:00:00,590.52,590.68,588.38,588.84,6047459.0,3564654923.347,US.QQQ,Invesco QQQ Trust
2025-09-17 11:00:00,588.845,589.17,588.15,588.21,4026167.0,2369741616.299,US.QQQ,Invesco QQQ Trust
2025-09-17 12:00:00,588.205,588.64,587.525,587.99,3702455.0,2177517223.456,US.QQQ,Invesco QQQ Trust
2025-09-17 13:00:00,587.99,589.29,587.74,588.93,3445204.0,2027491186.3600001,US.QQQ,Invesco QQQ Trust
2025-09-17 14:00:00,588.9386,591.1,584.365,584.98,20761296.0,12199953653.582,US.QQQ,Invesco QQQ Trust
2025-09-17 15:00:00,584.985,591.75,584.94,590.135,19292327.0,11378347517.539,US.QQQ,Invesco QQQ Trust
2025-09-17 16:00:00,590.12,590.635,589.27,590.0,3681885.0,2171683027.89,US.QQQ,Invesco QQQ Trust
2025-09-18 09:00:00,594.91,595.72,592.96,594.468,9149721.0,5440224473.664,US.QQQ,Invesco QQQ Trust
2025-09-18 10:00:00,594.47,597.97,594.02,596.48,11403936.0,6801477559.321,US.QQQ,Invesco QQQ Trust
2025-09-18 11:00:00,596.49,598.14,596.01,596.39,8976014.0,5356013309.056,US.QQQ,Invesco QQQ Trust
2025-09-18 12:00:00,596.39,597.6,595.9,597.43,5917369.0,3529861067.03,US.QQQ,Invesco QQQ Trust
2025-09-18 13:00:00,597.43,597.685,596.03,596.47,5227213.0,3118534211.876,US.QQQ,Invesco QQQ Trust
2025-09-18 14:00:00,596.4601,596.89,595.935,596.85,4253411.0,2536105025.9309998,US.QQQ,Invesco QQQ Trust
2025-09-18 15:00:00,596.85,596.95,595.29,595.91,6947985.0,4140377775.189,US.QQQ,Invesco QQQ Trust
2025-09-18 16:00:00,595.895,595.99,595.32,595.32,4018939.0,2393540837.92,US.QQQ,Invesco QQQ Trust
2025-09-19 09:00:00,597.33,598.43,596.555,598.12,6509066.0,3888296263.5810003,US.QQQ,Invesco QQQ Trust
2025-09-19 10:00:00,598.125,598.34,596.51,597.0985,7426467.0,4437698132.993,US.QQQ,Invesco QQQ Trust
2025-09-19 11:00:00,597.095,597.545,595.85,597.195,10611713.0,6336001684.911,US.QQQ,Invesco QQQ Trust
2025-09-19 12:00:00,597.2,598.8181,597.03,598.53,8327159.0,4978743574.037,US.QQQ,Invesco QQQ Trust
2025-09-19 13:00:00,598.53,598.68,597.91,598.44,3756031.0,2246734404.766,US.QQQ,Invesco QQQ Trust
2025-09-19 14:00:00,598.4356,598.71,598.075,598.28,3157160.0,1888805826.631,US.QQQ,Invesco QQQ Trust
2025-09-19 15:00:00,598.2851,599.73,598.28,599.7,8151842.0,4882402593.655001,US.QQQ,Invesco QQQ Trust
2025-09-19 16:00:00,599.71,600.05,599.35,599.35,5156393.0,3091975204.022,US.QQQ,Invesco QQQ Trust
2025-09-22 09:00:00,597.74,599.3144,597.72,599.29,6394284.0,3827248326.585,US.QQQ,Invesco QQQ Trust
2025-09-22 10:00:00,599.29,600.579,598.75,600.3,8593268.0,5152078981.753,US.QQQ,Invesco QQQ Trust
2025-09-22 11:00:00,600.3,600.72,599.77,600.19,10393721.0,6236132955.288,US.QQQ,Invesco QQQ Trust
2025-09-22 12:00:00,600.18,602.06,600.02,601.96,8203959.0,4932576761.608,US.QQQ,Invesco QQQ Trust
2025-09-22 13:00:00,601.96,602.205,601.56,602.0048,4137020.0,2489868732.375,US.QQQ,Invesco QQQ Trust
2025-09-22 14:00:00,602.0,602.65,601.79,602.3301,5584247.0,3361802419.514,US.QQQ,Invesco QQQ Trust
2025-09-22 15:00:00,602.335,602.87,602.0,602.25,6172632.0,3718424668.3380003,US.QQQ,Invesco QQQ Trust
2025-09-22 16:00:00,602.25,602.63,602.17,602.2,3619409.0,2178844731.665,US.QQQ,Invesco QQQ Trust
2025-09-23 09:00:00,602.37,602.57,600.97,601.0799,5250353.0,3159146359.52,US.QQQ,Invesco QQQ Trust
2025-09-23 10:00:00,601.08,601.7,600.62,601.25,8003280.0,4810770408.252,US.QQQ,Invesco QQQ Trust
2025-09-23 11:00:00,601.25,601.57,600.61,601.07,7114880.0,4279727967.0309997,US.QQQ,Invesco QQQ Trust
2025-09-23 12:00:00,601.07,601.2006,600.26,600.828,5530484.0,3322850501.887,US.QQQ,Invesco QQQ Trust
2025-09-23 13:00:00,600.82,600.82,596.98,597.8726,12574811.0,7534032163.088,US.QQQ,Invesco QQQ Trust
2025-09-23 14:00:00,597.91,598.6,597.21,597.4901,7534774.0,4505742553.846,US.QQQ,Invesco QQQ Trust
2025-09-23 15:00:00,597.485,598.46,597.1,598.34,8927557.0,5336891295.484,US.QQQ,Invesco QQQ Trust
2025-09-23 16:00:00,598.35,598.405,597.84,598.2,4787055.0,2864193728.292,US.QQQ,Invesco QQQ Trust
2025-09-24 09:00:00,599.58,599.9,597.13,597.52,6291056.0,3764552557.13,US.QQQ,Invesco QQQ Trust
2025-09-24 10:00:00,597.54,598.46,597.33,597.54,7018172.0,4196391651.0620003,US.QQQ,Invesco QQQ Trust
2025-09-24 11:00:00,597.54,597.73,595.36,595.66,7898136.0,4712314770.165,US.QQQ,Invesco QQQ Trust
2025-09-24 12:00:00,595.68,595.69,593.36,594.7501,10307742.0,6132945688.8880005,US.QQQ,Invesco QQQ Trust
2025-09-24 13:00:00,594.75,596.47,594.6,595.515,4974697.0,2962546639.5,US.QQQ,Invesco QQQ Trust
2025-09-24 14:00:00,595.51,596.04,594.69,595.96,4162236.0,2478099316.408,US.QQQ,Invesco QQQ Trust
2025-09-24 15:00:00,595.97,596.11,595.11,595.99,4857139.0,2893646089.634,US.QQQ,Invesco QQQ Trust
2025-09-24 16:00:00,595.985,596.31,595.71,596.1,1901915.0,1133596878.95,US.QQQ,Invesco QQQ Trust
2025-09-25 09:00:00,592.2,592.23,588.5,589.37,10897305.0,6430585958.704,US.QQQ,Invesco QQQ Trust
2025-09-25 10:00:00,589.38,594.139,588.72,593.44,12567011.0,7443903471.5,US.QQQ,Invesco QQQ Trust
2025-09-25 11:00:00,593.44,595.115,592.39,594.72,8787432.0,5217648312.016,US.QQQ,Invesco QQQ Trust
2025-09-25 12:00:00,594.72,595.0,593.1,593.31,5809126.0,3451393606.96,US.QQQ,Invesco QQQ Trust
2025-09-25 13:00:00,593.33,593.85,591.21,591.61,6804847.0,4032092388.233,US.QQQ,Invesco QQQ Trust
2025-09-25 14:00:00,591.6,593.74,589.26,593.47,10238223.0,6057727629.238,US.QQQ,Invesco QQQ Trust
2025-09-25 15:00:00,593.47,593.71,592.585,593.4,8235510.0,4885282905.921,US.QQQ,Invesco QQQ Trust
2025-09-25 16:00:00,593.39,593.86,593.09,593.53,3630523.0,2154656195.704,US.QQQ,Invesco QQQ Trust
2025-09-26 09:00:00,594.35,595.765,592.96,595.17,7014770.0,4172225282.004,US.QQQ,Invesco QQQ Trust
2025-09-26 10:00:00,595.18,596.2,591.06,592.6201,11704857.0,6942663210.935,US.QQQ,Invesco QQQ Trust
2025-09-26 11:00:00,592.6,593.87,591.72,593.01,8042836.0,4768166135.144,US.QQQ,Invesco QQQ Trust
2025-09-26 12:00:00,593.05,595.11,592.27,594.94,5426470.0,3222770235.862,US.QQQ,Invesco QQQ Trust
2025-09-26 13:00:00,594.93,595.8086,594.74,594.828,6179953.0,3678917718.277,US.QQQ,Invesco QQQ Trust
2025-09-26 14:00:00,594.825,596.3,594.57,595.9251,4423680.0,2634769047.967,US.QQQ,Invesco QQQ Trust
