code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
US.QQQM,Invesco NASDAQ 100 ETF,2026-08-25 19:10:00,292.74,292.74,292.74,292.74,0.0,0.0,292.0,85475.995,0.0,292.74
US.QQQM,Invesco NASDAQ 100 ETF,2026-08-25 19:15:00,292.74,292.73,292.74,292.73,0.0,0.0,125.0,36589.942,-0.003416000546556981,292.74
US.QQQM,Invesco NASDAQ 100 ETF,2026-08-25 19:20:00,292.73,292.6249,292.73,292.6249,0.0,0.0,317.0,92766.774,-0.03590339220441809,292.73
US.QQQM,Invesco NASDAQ 100 ETF,2026-08-25 19:25:00,292.6249,292.6249,292.6249,292.6249,0.0,0.0,240.0,70223.11,0.0,292.6249
US.QQQM,Invesco NASDAQ 100 ETF,2026-08-25 19:30:00,292.6249,292.6249,292.6249,292.6249,0.0,0.0,133.0,38894.381,0.0,292.6249
US.QQQM,Invesco NASDAQ 100 ETF,2026-08-25 19:35:00,292.6249,292.6249,292.6249,292.6249,0.0,0.0,147.0,43146.698,0.0,292.6249
US.QQQM,Invesco NASDAQ 100 ETF,2026-08-25 19:40:00,292.6249,292.6249,292.6249,292.6249,0.0,0.0,88.0,25727.636,0.0,292.6249
US.QQQM,Invesco NASDAQ 100 ETF,2026-08-25 19:45:00,292.6249,292.6249,292.6249,292.6249,0.0,0.0,175.0,51138.337,0.0,292.6249
US.QQQM,Invesco NASDAQ 100 ETF,2026-08-25 19:50:00,292.6249,292.6249,292.6249,292.6249,0.0,0.0,87.0,25432.997,0.0,292.6249
US.QQQM,Invesco NASDAQ 100 ETF,2026-08-25 19:55:00,292.6249,292.0685,292.6249,292.0,0.0,0.0,371.0,108347.113,-0.19014103037713237,292.6249
US.QQQM,Invesco NASDAQ 100 ETF,2026-08-25 20:00:00,292.0685,292.0685,292.0685,292.0685,0.0,0.0,86.0,25120.81,0.0,292.0685
US.QQQM,Invesco NASDAQ 100 ETF,2026-08-26 04:05:00,292.66,292.05,292.66,291.96,0.0,0.0,20526.0,6001878.024,-0.00633413052073758,292.0685
US.QQQM,Invesco NASDAQ 100 ETF,2026-08-26 04:10:00,292.05,292.1297,292.1297,292.05,0.0,0.0,337.0,98591.846,0.027289847628831552,292.05
US.QQQM,Invesco NASDAQ 100 ETF,2026-08-26 04:15:00,292.1297,292.18,292.18,292.1297,0.0,0.0,223.0,65334.724,0.01721837937053059,292.1297
US.QQQM,Invesco NASDAQ 100 ETF,2026-08-26 04:20:00,292.18,292.15,292.18,292.15,0.0,0.0,370.0,108104.499,-0.010267643233633226,292.18
US.QQQM,Invesco NASDAQ 100 ETF,2026-08-26 04:25:00,292.15,291.8,292.15,291.8,0.0,0.0,145.0,42335.6,-0.11980147184664244,292.15
US.QQQM,Invesco NASDAQ 100 ETF,2026-08-26 04:30:00,291.8,291.8,291.8,291.8,0.0,0.0,67.0,19647.996,0.0,291.8
US.QQQM,Invesco NASDAQ 100 ETF,2026-08-26 04:35:00,291.8,291.8,291.8,291.8,0.0,0.0,21.0,6137.133,0.0,291.8
US.QQQM,Invesco NASDAQ 100 ETF,2026-08-26 04:40:00,291.8,292.27,292.27,291.8,0.0,0.0,198.0,57895.009,0.16106922549690555,291.8
US.QQQM,Invesco NASDAQ 100 ETF,2026-08-26 04:45:00,292.27,292.33,292.33,292.27,0.0,0.0,125.0,36541.425,0.020528962945222662,292.27
US.QQQM,Invesco NASDAQ 100 ETF,2026-08-26 04:50:00,292.33,292.35,292.35,292.33,0.0,0.0,896.0,262038.16,0.00684158314235236,292.33
US.QQQM,Invesco NASDAQ 100 ETF,2026-08-26 04:55:00,292.35,292.35,292.35,292.35,0.0,0.0,247.0,72202.768,0.0,292.35
US.QQQM,Invesco NASDAQ 100 ETF,2026-08-26 05:00:00,292.35,292.35,292.35,292.35,0.0,0.0,243.0,71034.272,0.0,292.35
US.QQQM,Invesco NASDAQ 100 ETF,2026-08-26 05:05:00,292.35,292.14,292.35,292.14,0.0,0.0,587.0,171546.447,-0.07183170856850911,292.35
US.QQQM,Invesco NASDAQ 100 ETF,2026-08-26 05:10:00,292.14,292.14,292.14,292.14,0.0,0.0,84.0,24697.652,0.0,292.14
US.QQQM,Invesco NASDAQ 100 ETF,2026-08-26 05:15:00,292.14,292.12,292.14,292.12,0.0,0.0,701.0,204805.431,-0.0068460327240301945,292.14
US.QQQM,Invesco NASDAQ 100 ETF,2026-08-26 05:20:00,292.12,292.12,292.12,292.12,0.0,0.0,249.0,72778.472,0.0,292.12
US.QQQM,Invesco NASDAQ 100 ETF,2026-08-26 05:25:00,292.09,292.07,292.09,292.07,0.0,0.0,747.0,218178.941,-0.017116253594417145,292.12
US.QQQM,Invesco NASDAQ 100 ETF,2026-08-26 05:30:00,292.07,291.92,292.07,291.9,0.0,0.0,888.0,259225.364,-0.05135755127194756,292.07
US.QQQM,Invesco NASDAQ 100 ETF,2026-08-26 05:35:00,291.92,291.92,291.92,291.92,0.0,0.0,58.0,16948.833,0.0,291.92
US.QQQM,Invesco NASDAQ 100 ETF,2026-08-26 05:40:00,291.92,291.92,291.92,291.92,0.0,0.0,73.0,21316.14,0.0,291.92
US.QQQM,Invesco NASDAQ 100 ETF,2026-08-26 05:45:00,291.92,291.92,291.92,291.92,0.0,0.0,131.0,38260.754,0.0,291.92
US.QQQM,Invesco NASDAQ 100 ETF,2026-08-26 05:50:00,291.92,292.16,292.16,291.92,0.0,0.0,814.0,238023.6,0.08221430528912342,291.92
